Age,Limited or No English Fluency,Perception Made,Homeless,Gender,Race,Disability,Arrested
16,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,FALSE
30,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
30,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
30,FALSE,After Contact,FALSE,Female,Hispanic/Latino/Latina,No Disabilities,FALSE
25,FALSE,After Contact,FALSE,Female,White,No Disabilities,TRUE
25,FALSE,After Contact,FALSE,Male,"Hispanic/Latino/Latina, White",No Disabilities,TRUE
60,FALSE,After Contact,TRUE,Male,Black/African American,No Disabilities,FALSE
62,FALSE,After Contact,TRUE,Female,Black/African American,No Disabilities,FALSE
34,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,TRUE
19,FALSE,After Contact,TRUE,Male,Black/African American,No Disabilities,TRUE
28,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,TRUE
14,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
52,FALSE,After Contact,FALSE,Male,White,No Disabilities,TRUE
38,FALSE,After Contact,FALSE,Female,"Hispanic/Latino/Latina, White",No Disabilities,FALSE
48,FALSE,After Contact,FALSE,Female,White,No Disabilities,TRUE
24,FALSE,After Contact,FALSE,Male,White,No Disabilities,TRUE
40,FALSE,After Contact,FALSE,Female,Hispanic/Latino/Latina,No Disabilities,TRUE
50,FALSE,After Contact,FALSE,Male,White,No Disabilities,FALSE
22,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
25,FALSE,After Contact,FALSE,Male,White,No Disabilities,TRUE
47,FALSE,After Contact,TRUE,Female,Black/African American,Mental Health Condition,FALSE
45,FALSE,Before Contact,FALSE,Male,White,No Disabilities,FALSE
14,FALSE,Before Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,FALSE
40,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,FALSE
30,FALSE,After Contact,FALSE,Male,White,No Disabilities,TRUE
30,FALSE,After Contact,FALSE,Female,Hispanic/Latino/Latina,No Disabilities,TRUE
38,FALSE,After Contact,TRUE,Female,White,No Disabilities,FALSE
20,FALSE,Before Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
21,FALSE,Before Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
30,FALSE,After Contact,FALSE,Female,Hispanic/Latino/Latina,No Disabilities,TRUE
35,FALSE,After Contact,TRUE,Female,Black/African American,No Disabilities,TRUE
30,FALSE,Before Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
26,FALSE,After Contact,TRUE,Male,Hispanic/Latino/Latina,No Disabilities,FALSE
30,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
50,FALSE,After Contact,TRUE,Male,Black/African American,No Disabilities,FALSE
25,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
35,FALSE,Before Contact,FALSE,Female,Hispanic/Latino/Latina,No Disabilities,TRUE
35,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
30,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
37,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
30,FALSE,After Contact,FALSE,Female,White,No Disabilities,TRUE
30,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,TRUE
25,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
25,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,TRUE
32,FALSE,After Contact,FALSE,Male,White,No Disabilities,TRUE
25,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,TRUE
35,FALSE,After Contact,TRUE,Male,Black/African American,No Disabilities,TRUE
40,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
22,FALSE,After Contact,FALSE,Female,White,No Disabilities,TRUE
26,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,TRUE
45,FALSE,After Contact,FALSE,Female,Hispanic/Latino/Latina,No Disabilities,TRUE
33,FALSE,After Contact,FALSE,Female,Hispanic/Latino/Latina,No Disabilities,TRUE
61,FALSE,After Contact,TRUE,Male,White,No Disabilities,TRUE
40,FALSE,Before Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
23,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
42,FALSE,After Contact,FALSE,Male,White,No Disabilities,TRUE
60,FALSE,Before Contact,TRUE,Female,Black/African American,Mental Health Condition,FALSE
38,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
30,FALSE,After Contact,FALSE,Male,"Hispanic/Latino/Latina, White",No Disabilities,FALSE
35,FALSE,After Contact,FALSE,Male,White,No Disabilities,TRUE
18,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
59,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
30,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,FALSE
60,FALSE,Before Contact,FALSE,Male,White,No Disabilities,FALSE
12,FALSE,After Contact,FALSE,Male,"Asian, Black/African American, Hispanic/Latino/Latina, Middle Eastern/South Asian, Native American, Pacific Islander, White",No Disabilities,FALSE
20,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
30,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
46,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
40,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
25,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,TRUE
40,FALSE,After Contact,FALSE,Female,Hispanic/Latino/Latina,No Disabilities,TRUE
14,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
16,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
14,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,FALSE
17,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,FALSE
20,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
40,FALSE,Before Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,TRUE
45,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,TRUE
20,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
20,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
25,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,TRUE
30,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
80,FALSE,After Contact,FALSE,Male,White,No Disabilities,FALSE
50,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,FALSE
19,FALSE,Before Contact,FALSE,Female,Black/African American,No Disabilities,FALSE
15,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
39,FALSE,After Contact,TRUE,Male,Black/African American,No Disabilities,TRUE
15,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
30,FALSE,Before Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,TRUE
30,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,TRUE
50,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
40,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,TRUE
50,FALSE,After Contact,TRUE,Male,White,No Disabilities,FALSE
20,FALSE,Before Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
43,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
15,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
15,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,FALSE
15,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
34,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
49,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,TRUE
38,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,TRUE
40,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,FALSE
40,FALSE,After Contact,FALSE,Female,Hispanic/Latino/Latina,No Disabilities,FALSE
30,FALSE,After Contact,FALSE,Male,White,No Disabilities,FALSE
20,FALSE,Before Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
20,FALSE,Before Contact,FALSE,Female,Black/African American,No Disabilities,FALSE
39,FALSE,After Contact,FALSE,Male,White,No Disabilities,FALSE
25,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
29,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,FALSE
30,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
25,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
16,FALSE,Before Contact,FALSE,Female,Black/African American,No Disabilities,FALSE
42,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
31,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,TRUE
55,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,TRUE
33,FALSE,After Contact,FALSE,Female,Hispanic/Latino/Latina,No Disabilities,TRUE
50,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,TRUE
40,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,TRUE
39,FALSE,After Contact,FALSE,Male,White,No Disabilities,TRUE
36,FALSE,After Contact,FALSE,Female,White,No Disabilities,TRUE
30,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
30,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,TRUE
45,FALSE,After Contact,TRUE,Male,Black/African American,No Disabilities,FALSE
42,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
43,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,FALSE
16,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,FALSE
25,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
21,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
25,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
25,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,FALSE
40,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,TRUE
55,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
30,FALSE,After Contact,TRUE,Male,White,No Disabilities,FALSE
70,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,FALSE
17,FALSE,Before Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,FALSE
16,FALSE,Before Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
16,FALSE,Before Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
15,FALSE,After Contact,FALSE,Male,Black/African American,Intellectually or Developmental Disability,TRUE
13,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
14,FALSE,Before Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,FALSE
14,FALSE,Before Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,FALSE
25,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,TRUE
20,FALSE,After Contact,FALSE,Female,Hispanic/Latino/Latina,No Disabilities,FALSE
17,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,FALSE
16,FALSE,Before Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,FALSE
16,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,FALSE
17,FALSE,Before Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,FALSE
17,FALSE,Before Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,FALSE
30,FALSE,Before Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
55,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,FALSE
23,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,TRUE
47,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,FALSE
30,FALSE,Before Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
14,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,FALSE
14,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,FALSE
15,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,FALSE
15,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,FALSE
33,FALSE,After Contact,FALSE,Male,White,No Disabilities,FALSE
35,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
36,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,FALSE
35,FALSE,After Contact,FALSE,Female,Hispanic/Latino/Latina,No Disabilities,TRUE
33,FALSE,After Contact,TRUE,Female,Black/African American,No Disabilities,TRUE
40,FALSE,After Contact,FALSE,Male,White,No Disabilities,FALSE
61,FALSE,After Contact,FALSE,Male,White,No Disabilities,TRUE
25,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
40,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
35,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,TRUE
24,FALSE,After Contact,FALSE,Female,White,No Disabilities,TRUE
34,FALSE,After Contact,FALSE,Female,White,No Disabilities,TRUE
36,FALSE,After Contact,FALSE,Male,White,No Disabilities,FALSE
28,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,TRUE
35,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
23,FALSE,Before Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
50,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
60,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,TRUE
40,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,Deaf or Difficulty Hearing,TRUE
30,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,TRUE
30,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,FALSE
30,FALSE,After Contact,FALSE,Female,White,No Disabilities,TRUE
30,FALSE,After Contact,FALSE,Male,"Hispanic/Latino/Latina, White",No Disabilities,FALSE
35,FALSE,After Contact,FALSE,Male,White,No Disabilities,TRUE
55,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
51,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,TRUE
60,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
20,FALSE,After Contact,FALSE,Male,White,No Disabilities,FALSE
35,FALSE,Before Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
30,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,FALSE
28,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,FALSE
25,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,FALSE
33,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,FALSE
29,FALSE,After Contact,FALSE,Female,White,No Disabilities,FALSE
20,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
25,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
23,FALSE,After Contact,FALSE,Female,Hispanic/Latino/Latina,No Disabilities,FALSE
23,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
19,FALSE,Before Contact,FALSE,Female,Black/African American,No Disabilities,FALSE
31,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
40,FALSE,Before Contact,FALSE,Male,White,No Disabilities,FALSE
40,FALSE,After Contact,FALSE,Female,White,No Disabilities,TRUE
30,FALSE,After Contact,FALSE,Female,White,No Disabilities,FALSE
30,FALSE,After Contact,FALSE,Female,White,No Disabilities,TRUE
20,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,TRUE
40,FALSE,After Contact,FALSE,Male,White,No Disabilities,TRUE
35,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
38,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
37,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,FALSE
55,FALSE,Before Contact,FALSE,Male,White,No Disabilities,FALSE
40,FALSE,After Contact,FALSE,Female,White,No Disabilities,TRUE
47,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,TRUE
23,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,TRUE
45,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,TRUE
45,FALSE,After Contact,FALSE,Male,White,No Disabilities,FALSE
25,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
30,FALSE,Before Contact,FALSE,Male,White,No Disabilities,FALSE
28,FALSE,After Contact,FALSE,Male,Hispanic/Latino/Latina,No Disabilities,TRUE
40,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
15,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
15,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
19,FALSE,After Contact,FALSE,Male,Black/African American,No Disabilities,FALSE
15,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,FALSE
15,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,FALSE
15,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,FALSE
24,FALSE,After Contact,FALSE,Female,"Black/African American, White",No Disabilities,TRUE
34,FALSE,After Contact,FALSE,Male,White,No Disabilities,FALSE
29,FALSE,After Contact,FALSE,Female,White,No Disabilities,FALSE
30,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,FALSE
30,FALSE,After Contact,FALSE,Female,Black/African American,No Disabilities,FALSE
